,title,genres,rating,director,imageUrl
5558,White Oleander (2002),Drama,1.8,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5559,Bowling for Columbine (2002),Documentary,3.6,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5560,Comedian (2002),Comedy|Documentary,4.7,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5561,"On Guard (Bossu, Le) (1997)",Adventure|Drama,2.1,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5562,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,1.4,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5563,Punch-Drunk Love (2002),Comedy|Drama|Romance,1.0,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5564,Safe Conduct (Laissez-Passer) (2002),Drama|War,4.2,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5565,Swept Away (2002),Comedy|Romance,4.1,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5566,"Young Unknowns, The (2000)",Drama,1.6,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5567,Abandon (2002),Drama|Thriller,4.7,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5568,Formula 51 (2001),Action|Comedy|Crime|Thriller,1.4,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5569,"Ring, The (2002)",Horror|Mystery|Thriller,2.0,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5570,Auto Focus (2002),Crime|Drama,1.6,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5571,Fidel (2001),Documentary,2.7,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5572,"Grey Zone, The (2001)",Drama,4.6,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5573,Hansel & Gretel (2002),Children|Fantasy,3.1,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5574,Naqoyqatsi (2002),Documentary,2.1,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5575,Real Women Have Curves (2002),Comedy|Drama,3.0,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5576,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War,4.5,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5577,Take Care of My Cat (Goyangileul butaghae) (2001),Drama,4.7,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5578,Tully (2000),Drama,3.4,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5579,Billy Bathgate (1991),Crime|Drama,2.4,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5580,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,2.5,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5581,Jason Goes to Hell: The Final Friday (1993),Action|Horror,2.0,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5582,"Mechanic, The (1972)",Action|Thriller,3.1,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5583,Saturday Night Fever (1977),Comedy|Drama|Romance,4.8,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5584,Staying Alive (1983),Comedy|Drama|Musical,3.0,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5585,To the Devil a Daughter (1976),Fantasy|Horror|Mystery,2.9,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5586,Urban Cowboy (1980),Drama,1.3,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5587,Terror Train (1980),Horror,3.3,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5588,Times Square (1980),Drama,2.8,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5589,Tom Horn (1980),Western,4.9,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5590,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,2.7,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5591,Up the Academy (1980),Comedy,4.6,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5592,"When Time Ran Out... (Day the World Ended, The) (1980)",Action|Adventure,2.1,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5593,Wholly Moses (1980),Comedy,2.6,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5594,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi,2.7,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5595,Xanadu (1980),Fantasy|Musical|Romance,3.3,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5596,...All the Marbles (1981),Comedy|Drama,3.2,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5597,Absence of Malice (1981),Drama|Romance,4.8,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5598,All Night Long (1981),Comedy|Drama,4.6,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5599,"Amateur, The (1981)",Crime|Thriller,3.1,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5600,Banana Joe (1981),Comedy,2.4,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5601,Marianne & Juliane (Die Bleierne Zeit) (1981),Drama,4.4,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5602,Blow Out (1981),Mystery|Thriller,4.3,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5603,The Boogens (1981),Horror,4.7,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5604,Buddy Buddy (1981),Comedy,1.7,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5605,"Burning, The (1981)",Horror,1.2,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5606,Butterfly (1982),Drama,3.6,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5607,Make Them Die Slowly (Cannibal Ferox) (1981),Horror,3.0,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5608,Carbon Copy (1981),Comedy,1.9,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5609,Charlie Chan and the Curse of the Dragon Queen (1981),Comedy|Mystery,4.6,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5610,"Chosen, The (1981)",Drama,4.7,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5611,"Goat, The (a.k.a. Knock On Wood) (Chèvre, La) (1981)",Comedy,1.3,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5612,Continental Divide (1981),Comedy|Romance,2.4,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5613,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,3.1,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5614,Man of Iron (Czlowiek z Zelaza) (1981),Drama|Romance,4.4,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5615,Dead & Buried (1981),Horror,1.6,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5616,Deadly Blessing (1981),Horror,2.5,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5617,Death Hunt (1981),Action|Adventure|Crime|Thriller,1.5,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5618,Endless Love (1981),Drama|Romance,4.4,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5619,Enter the Ninja (a.k.a. Ninja I) (1981),Action|Drama,1.9,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5620,"Entity, The (1981)",Horror,1.9,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5621,Eye of the Needle (1981),Thriller,2.7,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5622,"Eyewitness (Janitor, The) (1981)",Thriller,3.7,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5623,Faces of Death 2 (1981),Documentary|Horror,4.5,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5624,Faces of Death (1978),Documentary|Horror,4.0,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5625,Faces of Death 3 (1985),Documentary|Horror,4.8,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5626,Faces of Death 4 (1990),Documentary|Horror,1.6,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5627,Faces of Death 5 (1996),Documentary|Horror,4.0,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5628,Faces of Death 6 (1996),Documentary|Horror,1.0,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5629,Faces of Death: Fact or Fiction? (1999),Documentary|Horror,4.8,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5630,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance,2.2,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5631,First Monday in October (1981),Comedy|Drama,1.0,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5632,"Fort Apache, the Bronx (1981)",Action|Drama,1.4,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5633,Four Friends (a.k.a. Georgia's Friends) (1981),Drama,5.0,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5634,"Four Seasons, The (1981)",Comedy|Drama,4.3,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5635,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,4.7,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5636,Gallipoli (1981),Drama|War,4.5,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5637,"Inquisitor, The (a.k.a. Under Suspicion) (Garde à vue) (1981)",Crime|Drama,3.4,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5638,Ghost Story (1981),Drama|Horror,4.7,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5639,Going Ape! (1981),Comedy,4.3,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5640,Goodbye Pork Pie (1981),Action|Adventure|Drama,3.6,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5641,Gregory's Girl (1981),Comedy|Romance,4.7,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5642,Who Pulled the Plug? (Göta kanal eller Vem drog ur proppen?) (1981),Comedy,2.9,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5643,"Hand, The (1981)",Drama|Horror,3.5,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5644,Happy Birthday to Me (1981),Horror|Mystery,3.4,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5645,Heartbeeps (1981),Comedy|Sci-Fi,1.9,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5646,History of Kim Skov (Historien om Kim Skov) (1981),Documentary|Drama,1.9,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5647,Horror Planet (a.k.a. Inseminoid) (1981),Action|Drama|Horror|Sci-Fi,1.1,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5648,"Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up) (1981)",Comedy|Drama,4.5,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5649,Lady Chatterley's Lover (1981),Drama|Romance,4.5,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5650,"Legend of the Lone Ranger, The (1981)",Western,2.7,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5651,Lili Marleen (1981),Drama,1.6,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5652,Lola (1981),Drama,1.5,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5653,Looker (1981),Drama|Horror|Sci-Fi|Thriller,2.6,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5654,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation|Children|Comedy,3.6,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5655,Madman (1981),Horror,3.0,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5656,Teddy Bear (Mis) (1981),Comedy|Crime,2.1,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5657,Modern Problems (1981),Comedy|Fantasy,3.8,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5658,Modern Romance (1981),Comedy|Romance,4.5,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5659,Ms. 45 (a.k.a. Angel of Vengeance) (1981),Crime|Drama,1.7,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5660,My Bloody Valentine (1981),Drama|Horror|Thriller,2.7,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5661,My Dinner with André (1981),Drama,4.8,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5662,Neighbors (1981),Comedy,3.0,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5663,Night of the Zombies (a.k.a. Batallion of the Living Dead) (1981),Horror|Sci-Fi,1.7,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5664,"Night the Lights Went Out in Georgia, The (1981)",Drama,2.1,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5665,Only When I Laugh (1981),Comedy|Drama,3.1,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5666,Pennies from Heaven (1981),Musical|Romance,2.1,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5667,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror|Mystery|Thriller,3.5,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5668,Piranha II: The Spawning (1981),Horror|Sci-Fi,1.5,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5669,Polyester (1981),Comedy,4.2,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5670,Private Lessons (1981),Comedy,3.7,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5671,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,4.5,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5672,Derrida (2002),Documentary,1.4,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5673,Ghost Ship (2002),Horror,1.8,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5674,Jackass: The Movie (2002),Action|Comedy|Documentary,2.2,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5675,Paid in Full (2002),Action|Drama,3.4,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5676,"Truth About Charlie, The (2002)",Mystery|Thriller,3.3,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5677,All or Nothing (2002),Drama,1.8,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5678,All the Queen's Men (2001),Comedy|War,3.9,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5679,Food of Love (Manjar de Amor) (2002),Drama,3.6,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5680,Frida (2002),Drama|Romance,2.0,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5681,Roger Dodger (2002),Comedy|Drama,4.7,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5682,Time Changer (2002),Drama|Sci-Fi,1.6,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5683,Good Work (Beau travail) (1999),Drama,4.2,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5684,"Big Knife, The (1955)",Film-Noir,4.4,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5685,Casino Royale (1967),Action|Adventure|Comedy,4.7,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5686,"Company of Wolves, The (1984)",Fantasy|Horror,4.7,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5687,Escanaba in da Moonlight (2001),Comedy,4.5,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5688,Exodus (1960),Drama|Romance|War,4.8,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5689,How to Murder Your Wife (1965),Comedy,4.0,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5690,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,2.8,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5691,"World of Henry Orient, The (1964)",Comedy,2.9,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5692,I Spy (2002),Action|Adventure|Comedy|Crime,4.6,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5693,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,1.5,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5694,Besotted (2001),Drama,1.0,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5695,Blackboards (Takhté Siah) (2000),Drama,4.9,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5696,Love In the Time of Money (2002),Comedy|Drama|Romance,4.7,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5697,"Weight of Water, The (2000)",Thriller,4.4,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5698,Femme Fatale (2002),Crime|Thriller,2.3,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5699,8 Mile (2002),Drama,1.6,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5700,Etoiles: Dancers of the Paris Opera Ballet (Tout Près des étoiles) (2001),Documentary|Musical,3.0,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5701,Far from Heaven (2002),Drama|Romance,1.2,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5702,"God is Great, I'm Not (Dieu est grand, je suis toute petite) (2001)",Comedy|Romance,3.0,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5703,"Rising Place, The (2002)",Drama,1.2,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5704,Half Past Dead (2002),Action|Crime|Thriller,3.6,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5705,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,2.4,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5706,Ararat (2002),Drama|War,2.9,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5707,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,3.4,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5708,Interview with the Assassin (2002),Drama,4.7,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5709,Standing in the Shadows of Motown (2002),Documentary|Musical,5.0,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5710,"Way Home, The (Jibeuro) (2002)",Drama,1.0,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5711,Mutant Action (Acción Mutante) (1993),Action|Comedy|Sci-Fi,4.0,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5712,Eyes of an Angel (1991),Drama,3.9,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5713,Liberty Stands Still (2002),Action|Drama|Thriller,3.4,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5714,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War,3.4,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5715,Rio Grande (1950),Romance|Western,1.1,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5716,"Young Americans, The (1993)",Crime|Drama,3.5,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5717,Blackrock (1997),Drama|Thriller,3.5,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5718,Men with Brooms (2002),Comedy|Drama|Romance,3.6,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5719,Mysterious Island (1961),Adventure|Sci-Fi,4.3,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5720,Soul Assassin (2001),Action|Crime|Thriller,1.1,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5721,Left Behind II: Tribulation Force (2002),Drama,4.2,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5722,Dog Soldiers (2002),Action|Horror,1.2,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5723,Fingers (1978),Drama,3.9,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5724,"Good Evening, Mr. Wallenberg (God afton, Herr Wallenberg) (1990)",Drama|War,4.9,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5725,Houseboat (1958),Comedy|Romance,2.0,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5726,Legion of the Dead (2001),Comedy|Horror,4.9,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5727,Madame Bovary (1991),Drama,2.4,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5728,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,2.8,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5729,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,1.8,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5730,Return to the Blue Lagoon (1991),Adventure|Romance,2.0,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5731,Too Beautiful for You (Trop belle pour toi) (1989),Comedy|Drama|Romance,3.4,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5732,Toy Soldiers (1991),Action|Drama,3.6,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
5733,"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981)",Horror,2.4,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
